,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
270,1390_CDC20_P1P2_ENSG00000117399,1,2,2,1,2,4,3,0,0,3,6,7,3,3,7,13,14,6,12,11,11,0,3,6,22,18,13,16,24,21,7,26,27,7,12,14,37,2,25,0,13,28,24,42,5,6,17,31,40,6,16,34,34,34,38,56,23,40,28,41,49,25,41,49,35,60,49,67,25,58,36,61,29,22,54,73,73,39,67,35,67,45,40,59,8,47,30,73,69,71,72,15,66,88,51,81,54,24,79
271,1391_CDC23_P1P2_ENSG00000094880,0,1,1,1,4,2,0,8,5,0,10,11,13,1,11,0,16,10,18,20,16,20,13,9,1,6,17,4,0,27,6,4,32,3,29,21,16,21,10,24,23,41,25,33,19,31,14,2,24,48,29,50,6,45,32,36,34,11,29,58,15,24,43,34,48,10,4,62,67,52,10,10,73,15,16,53,28,70,34,46,74,32,68,71,52,79,57,11,41,58,10,42,81,12,8,26,93,8,16
272,1395_CDC26_P1P2_ENSG00000176386,0,1,3,0,3,5,2,4,6,10,7,6,6,11,5,2,15,5,11,10,21,11,5,7,9,9,23,14,13,0,16,16,6,28,6,11,9,15,12,17,32,7,5,16,3,42,10,0,3,0,3,35,37,43,14,25,15,27,40,28,43,43,47,11,57,49,7,13,37,14,32,41,55,34,53,72,70,76,17,70,5,41,74,70,81,74,21,74,60,75,3,12,22,24,78,25,9,18,44
273,1396_CDC27_P1P2_ENSG00000004897,0,1,1,4,0,1,0,8,5,0,10,11,13,1,11,0,16,10,15,20,16,1,13,21,1,12,17,25,20,29,28,30,32,17,29,5,16,21,10,24,23,41,25,17,19,11,14,2,48,15,29,37,15,14,50,1,34,42,1,54,5,45,1,56,2,52,15,1,2,68,34,32,2,15,64,36,39,64,62,76,74,1,64,72,73,0,76,23,12,35,64,77,2,45,73,26,43,61,83
274,1398_CDC37_P1P2_ENSG00000105401,0,1,1,4,0,1,5,6,9,4,8,12,8,7,9,14,12,16,10,17,6,7,8,13,5,25,11,13,5,6,25,18,7,13,25,12,4,9,0,9,24,35,14,11,40,45,16,14,4,10,11,7,11,15,20,9,14,4,10,9,13,20,25,42,6,12,42,63,14,13,25,21,12,70,5,12,8,71,10,18,9,12,7,19,62,18,22,66,22,41,25,6,90,13,9,88,76,82,65
275,1399_CDC40_P1P2_ENSG00000168438,0,1,3,0,3,5,2,4,6,10,7,6,6,11,5,2,15,5,11,10,21,11,5,7,9,9,23,14,13,0,16,16,6,28,6,11,9,15,12,17,9,7,5,16,3,42,10,40,3,40,3,6,37,19,36,15,56,14,40,45,3,43,5,62,42,7,53,60,8,14,6,37,6,9,12,14,7,38,79,9,51,44,17,36,38,82,13,88,7,77,59,72,4,69,83,84,85,64,32
276,139_ADAT2_P1P2_ENSG00000189007,1,0,0,2,5,3,6,1,4,7,4,4,1,0,14,1,6,18,0,18,8,19,16,23,16,14,16,22,25,18,15,8,25,25,0,8,2,11,38,26,18,22,13,20,27,35,31,26,31,37,12,11,31,40,47,16,29,19,0,32,58,47,48,15,37,1,58,28,15,53,43,39,56,54,42,26,9,57,55,43,81,35,24,30,26,55,19,58,16,73,56,23,44,28,82,29,52,73,6
277,13_AARS_P1P2_ENSG00000090861,0,2,2,0,4,6,4,5,8,6,9,9,7,5,13,12,9,7,7,9,7,10,20,5,7,17,6,12,8,8,29,7,24,10,11,7,35,30,2,15,7,27,6,40,4,2,7,37,9,32,19,22,7,10,10,6,9,7,23,60,9,49,11,40,54,5,12,7,62,45,54,64,27,52,13,17,12,34,36,10,48,59,66,56,22,10,29,35,36,12,9,24,10,52,2,22,29,45,36
278,1406_CDC42_P1P2_ENSG00000070831,0,1,3,4,3,5,2,2,2,9,2,8,2,2,1,7,1,15,5,1,2,12,11,2,10,5,27,3,26,2,1,11,0,0,24,24,3,1,34,27,1,29,32,34,33,46,29,7,8,18,49,9,53,32,16,42,27,33,22,16,10,1,36,27,41,13,0,23,1,19,1,12,14,31,45,28,56,21,39,45,38,77,25,33,18,12,61,63,59,89,20,36,28,63,71,1,50,96,60
279,1407_CDC45_P1P2_ENSG00000093009,1,2,2,1,2,2,3,0,0,8,5,3,11,12,7,3,8,4,14,2,13,17,9,24,15,3,10,7,14,10,31,6,2,14,32,23,31,17,5,20,2,10,33,5,11,25,28,13,44,16,24,27,35,44,27,31,16,56,32,50,8,3,58,10,28,8,60,53,59,11,0,30,71,32,46,58,45,56,15,13,57,34,80,29,43,5,83,80,35,48,54,57,7,9,42,8,16,4,42
280,1408_CDC5L_P1P2_ENSG00000096401,0,1,3,0,3,5,2,4,6,10,7,6,6,11,5,2,15,5,11,10,21,11,5,7,9,9,23,14,13,0,16,16,6,28,6,11,9,15,12,17,9,7,5,16,3,42,10,0,3,40,3,6,37,19,36,4,56,14,40,45,3,43,5,11,42,7,53,60,8,14,6,37,22,9,53,14,7,38,79,64,51,44,17,9,38,82,13,88,7,5,59,72,79,69,62,84,85,64,32
281,1409_CDC6_P1P2_ENSG00000094804,0,1,1,4,0,1,5,8,5,0,10,8,4,13,2,4,7,1,15,20,16,1,13,21,1,12,27,25,20,29,28,30,29,17,1,5,36,1,30,27,30,36,32,34,33,26,36,27,48,15,35,37,15,14,50,1,52,42,51,54,37,45,59,56,23,52,15,44,66,24,34,32,2,67,21,23,1,47,23,8,44,39,64,81,9,0,35,45,25,65,71,17,38,94,24,50,19,54,67
282,140_ADAT3_P2_ENSG00000213638,1,0,0,2,5,3,7,7,1,7,4,4,1,0,10,8,4,14,16,0,8,9,7,16,0,4,25,17,4,3,2,20,31,11,20,13,25,12,20,19,26,1,37,9,31,0,11,9,34,27,20,39,36,33,11,22,28,29,18,5,12,16,12,8,62,26,54,24,33,34,2,72,7,60,67,47,23,14,14,71,32,61,55,40,0,54,20,56,2,46,66,31,88,51,77,85,18,25,68
283,1410_CDC73_P1P2_ENSG00000134371,0,1,3,4,3,5,2,2,2,9,2,5,0,4,4,10,5,15,19,1,2,12,11,2,10,5,19,3,26,16,1,11,0,0,24,24,3,6,34,6,1,29,3,43,13,46,29,7,8,46,49,28,49,32,42,13,27,50,41,35,10,55,36,27,10,42,62,23,40,56,23,55,42,12,2,61,62,2,43,72,39,43,78,55,67,64,75,10,3,57,6,54,6,1,47,38,17,27,78
284,1411_CDC7_P1P2_ENSG00000097046,0,2,2,1,4,2,3,0,0,8,5,3,11,12,7,3,8,4,14,8,1,5,4,10,3,26,9,8,27,4,13,19,2,24,28,10,22,34,24,11,5,32,30,22,24,22,46,34,17,3,2,8,3,44,1,12,54,8,13,15,29,30,20,59,15,22,29,52,27,20,52,59,44,27,56,67,13,73,37,26,68,27,58,43,37,73,38,64,21,15,53,44,84,16,54,94,38,32,21
285,1415_CDCA5_P1P2_ENSG00000146670,0,1,1,1,4,2,0,8,5,0,10,11,13,1,11,0,16,10,18,8,19,20,4,9,24,6,4,4,0,27,6,4,32,3,13,21,27,8,29,37,33,0,22,33,0,3,5,39,24,42,42,50,30,53,12,36,13,11,29,58,15,17,63,34,48,27,35,39,67,52,53,23,52,38,55,8,10,13,53,23,76,60,12,0,33,52,49,55,88,20,74,29,39,12,41,86,97,47,33
286,1418_CDCA8_P1P2_ENSG00000134690,1,2,2,3,2,4,3,0,0,8,6,3,11,12,7,16,13,6,9,11,13,17,3,24,15,3,10,7,29,1,7,6,13,23,32,34,7,2,1,5,2,30,11,24,11,6,17,1,35,6,16,1,34,48,38,11,23,47,11,34,57,25,41,19,3,25,2,3,11,51,36,50,39,2,6,3,69,9,61,32,16,79,72,8,5,27,69,31,76,10,14,40,48,43,21,3,73,86,14
287,1419_CDIPT_P1P2_ENSG00000103502,1,2,2,3,2,4,3,0,0,8,6,3,3,3,0,16,13,6,9,11,13,17,3,24,15,3,10,7,29,1,7,6,13,23,32,34,7,2,1,33,36,30,11,24,11,27,34,1,35,6,16,1,9,18,21,11,23,47,11,34,57,25,41,19,3,25,2,3,11,51,39,50,39,2,6,44,69,9,61,32,0,79,72,8,5,78,69,31,51,10,14,40,48,43,61,3,83,13,43
288,141_ADAT3_P1_ENSG00000213638,1,0,0,2,5,4,6,1,4,3,6,7,3,3,14,1,6,18,0,18,3,19,16,8,11,16,7,2,19,13,26,23,5,34,8,19,14,0,11,2,6,34,42,36,15,20,45,8,28,33,43,29,27,24,45,7,55,9,12,10,33,54,45,3,51,14,23,61,23,60,29,1,25,61,3,60,46,63,71,30,29,19,65,53,50,26,31,7,24,83,1,41,77,66,64,20,63,63,22
289,1421_CDK11A_P1P2_ENSG00000008128,1,0,0,2,5,4,6,1,4,3,4,7,1,0,14,1,6,18,0,18,3,19,16,23,16,14,16,22,17,26,21,13,25,25,30,17,21,18,26,21,27,5,43,30,27,40,42,41,49,43,26,11,40,4,4,27,35,38,42,14,23,23,29,47,61,29,52,21,63,35,7,19,17,24,37,75,55,4,74,47,34,63,23,61,64,77,85,53,32,33,51,91,33,58,18,58,45,56,34
290,1424_CDK12_P1P2_ENSG00000167258,0,1,1,1,0,2,0,8,7,2,0,0,9,9,12,6,2,12,18,12,19,22,6,9,24,6,26,20,15,15,18,25,10,15,33,33,1,19,6,8,21,31,7,10,16,13,25,21,5,21,33,13,0,26,12,54,50,6,16,38,46,61,44,53,16,56,47,48,61,55,38,70,72,63,66,22,47,68,18,4,27,47,54,54,85,51,6,27,5,68,35,67,31,49,1,4,24,23,66
291,1429_CDK1_P1P2_ENSG00000170312,0,1,1,4,0,1,0,8,5,0,10,8,4,13,2,4,7,10,2,5,9,3,1,21,13,12,1,25,20,29,12,25,29,17,16,5,12,32,16,24,10,9,25,0,19,11,38,2,48,15,29,37,15,14,50,1,34,42,1,54,5,9,59,56,2,52,15,1,2,24,34,32,2,67,64,36,39,6,62,76,44,1,2,72,59,0,76,79,12,35,64,55,2,94,73,72,43,61,83
292,1432_CDK2_P1P2_ENSG00000123374,1,0,0,2,5,3,7,7,1,1,11,10,5,10,15,9,11,9,17,13,14,2,21,22,19,22,14,28,1,30,22,3,16,9,4,20,34,26,9,31,39,23,19,39,1,41,44,35,41,31,44,49,28,47,24,29,18,36,53,44,36,10,32,20,18,32,39,31,55,8,71,43,47,1,23,15,76,69,3,78,65,29,53,78,17,85,16,62,43,76,18,63,25,65,39,14,65,9,30
293,1440_CDK6_P1_ENSG00000105810,1,0,0,2,5,3,7,7,1,7,4,4,1,0,10,8,4,14,16,0,18,9,2,16,12,4,25,10,4,24,14,27,11,26,20,36,25,25,38,28,26,1,26,2,22,19,11,9,34,27,32,3,36,33,11,22,24,2,18,47,52,16,12,8,62,16,14,24,4,61,67,72,7,60,22,2,49,14,40,0,55,61,55,6,41,54,20,24,40,46,4,82,64,77,0,47,90,12,68
294,1441_CDK7_P1P2_ENSG00000134058,0,1,1,4,0,1,5,6,9,4,8,12,8,7,9,14,12,16,10,17,6,7,8,13,5,25,11,13,5,6,25,18,7,13,25,12,4,9,0,9,24,35,14,11,40,45,16,14,4,10,11,7,11,15,20,9,14,4,10,9,13,20,25,42,6,12,42,11,60,13,25,21,66,3,5,12,64,20,10,18,77,71,83,76,32,35,79,15,82,9,25,58,9,62,67,9,10,82,17
295,1443_CDK9_P1P2_ENSG00000136807,0,2,2,1,4,2,3,0,0,8,5,11,13,12,11,3,8,4,14,8,1,5,4,10,3,26,9,8,27,4,13,19,18,24,28,10,22,34,24,11,5,32,30,22,24,22,46,34,17,3,2,18,29,16,1,12,54,8,13,15,29,30,20,59,12,22,29,52,27,20,52,59,44,27,39,67,66,73,66,1,68,27,58,34,37,73,38,64,21,15,53,44,84,16,31,94,38,80,21
296,1458_CDT1_P1P2_ENSG00000167513,0,1,3,0,3,5,2,4,6,10,7,2,2,2,1,7,1,2,1,4,10,4,18,18,21,21,3,27,2,20,11,2,15,27,27,1,13,29,3,38,15,33,12,3,21,24,4,18,22,50,47,16,14,23,52,33,38,30,57,8,53,28,13,55,13,24,66,34,52,39,24,53,38,58,7,66,34,8,78,20,52,70,60,64,42,40,39,61,17,60,26,66,27,22,40,23,3,3,41
297,1469_CEBPG_P1P2_ENSG00000153879,0,1,3,0,3,5,2,4,6,10,7,2,2,2,1,7,1,15,1,4,2,12,11,2,10,21,21,5,2,16,11,28,19,27,27,1,13,6,3,6,17,12,12,15,13,24,29,18,22,46,47,28,14,23,5,30,11,48,41,35,53,34,57,5,29,65,16,4,44,4,16,26,11,41,7,64,18,65,63,37,13,20,35,3,2,17,2,29,50,8,60,1,57,55,12,55,57,44,84
298,1470_CEBPZ_P1P2_ENSG00000115816,0,1,3,4,0,1,5,2,2,9,2,8,4,13,2,4,7,1,5,15,17,16,1,17,20,5,27,3,26,2,1,11,0,0,24,24,30,1,34,25,30,29,32,34,33,7,36,30,16,18,35,9,53,51,16,42,1,33,39,16,20,57,4,48,59,61,30,36,38,19,44,34,14,4,45,28,31,21,39,73,1,65,8,60,18,12,65,33,31,13,81,81,72,89,6,73,11,88,28
299,1474_CENPA_P1_ENSG00000115163,1,0,0,2,5,3,7,7,1,1,1,10,10,8,3,15,11,9,17,13,14,2,7,16,0,22,25,17,4,3,30,20,31,11,23,13,34,12,20,19,26,37,0,39,37,10,24,3,18,7,4,51,8,47,0,40,53,54,5,55,36,37,9,58,45,63,10,56,50,26,51,9,58,25,59,69,0,42,5,21,49,16,38,47,60,45,43,51,89,63,52,38,63,59,86,35,0,41,57
300,1475_CENPA_P2_ENSG00000115163,1,0,0,2,5,3,6,7,4,7,4,4,1,10,15,9,11,9,17,13,14,2,7,8,0,16,7,17,19,30,2,20,5,34,8,28,34,0,20,31,39,23,9,39,1,41,44,35,41,31,44,24,28,54,24,29,18,36,53,23,36,10,54,44,18,32,39,31,55,8,71,43,47,18,23,15,11,66,3,11,65,2,53,24,45,85,46,34,33,76,18,13,15,27,17,14,14,90,56
301,1478_CENPC_P1P2_ENSG00000145241,0,1,3,0,3,5,2,4,2,9,2,2,2,2,1,7,1,15,1,1,2,12,11,2,10,21,21,5,2,16,11,28,19,27,27,1,13,6,3,6,17,12,12,15,13,24,29,18,22,46,47,28,49,32,5,30,11,48,41,35,10,34,57,5,29,65,16,4,1,4,16,26,11,41,41,29,18,2,16,37,13,20,61,3,46,37,2,29,83,8,65,80,57,55,12,55,57,44,23
302,1479_CENPE_P1P2_ENSG00000138778,0,2,2,1,4,2,0,8,5,8,5,11,13,1,11,0,8,4,18,8,1,20,4,10,3,26,9,8,27,4,13,19,18,24,13,10,22,34,29,11,5,0,30,22,34,3,23,34,17,3,2,18,29,16,1,12,54,32,13,27,29,30,20,59,12,22,24,52,27,20,52,59,16,27,39,67,27,25,66,1,68,27,47,34,53,38,38,64,21,15,53,44,53,48,31,94,38,80,45
303,1481_CENPH_P1P2_ENSG00000153044,1,2,2,3,2,4,3,0,0,8,6,3,11,12,7,16,13,6,9,11,13,17,3,24,15,3,10,7,14,10,7,6,13,23,32,23,7,2,1,5,2,30,33,24,11,25,28,1,35,16,16,1,9,48,27,11,41,47,11,34,57,21,22,19,3,25,2,3,11,51,0,50,39,2,6,44,69,9,61,32,16,79,11,8,5,78,58,31,51,10,14,40,48,43,66,3,83,13,14
304,1482_CENPI_P1P2_ENSG00000102384,0,1,1,1,0,1,0,8,5,0,10,11,13,1,11,0,16,10,15,20,16,1,13,21,1,12,17,25,20,29,28,30,32,17,29,5,16,21,10,24,23,41,25,17,19,11,14,2,48,48,29,50,15,31,50,1,34,42,1,54,5,45,1,34,2,52,15,1,2,68,10,32,2,15,64,36,28,64,62,76,74,1,64,71,73,79,76,23,12,35,64,77,2,45,73,26,43,61,16
305,1483_CENPJ_P1P2_ENSG00000151849,0,1,3,4,3,1,5,2,2,9,2,5,0,4,4,10,5,11,5,1,2,12,14,17,20,5,19,3,26,2,1,11,0,0,24,24,3,16,34,25,1,29,3,43,26,46,19,7,8,4,49,47,5,8,2,52,27,50,22,16,48,11,4,29,10,61,0,36,40,19,23,34,14,57,45,28,31,21,39,2,1,65,8,33,18,12,65,33,71,67,81,81,72,89,6,73,62,88,28
306,1484_CENPK_P1P2_ENSG00000123219,0,1,3,0,3,5,2,4,6,10,7,2,2,2,1,7,1,2,1,4,10,4,18,18,21,19,3,27,21,20,19,2,15,33,35,27,6,29,39,38,15,33,27,3,21,39,4,33,47,50,50,16,14,37,52,33,38,30,57,8,21,28,13,55,13,24,66,34,52,39,24,53,38,48,50,66,34,15,78,20,52,70,60,22,42,40,39,61,17,22,26,66,73,76,28,23,3,77,41
307,1487_CENPN_P1P2_ENSG00000166451,0,1,1,1,4,2,0,8,5,0,10,11,13,1,11,0,16,10,18,8,19,20,4,9,24,6,4,4,15,27,6,4,32,15,13,21,27,8,6,37,33,17,22,33,0,3,5,39,24,42,42,13,30,53,12,21,13,11,54,6,46,17,63,16,48,27,35,39,13,2,53,23,52,38,55,8,10,13,53,77,76,13,12,0,33,11,49,39,88,20,17,83,39,84,53,12,97,69,33
308,1489_CENPP_P1P2_ENSG00000188312,0,1,1,4,0,1,5,8,9,4,10,8,4,13,2,4,7,1,2,5,9,3,1,4,13,20,1,21,12,29,12,25,20,18,16,25,12,32,16,3,10,9,15,0,12,23,38,29,33,39,0,52,38,1,8,39,25,16,15,20,42,35,26,22,39,62,64,32,54,37,21,2,35,20,51,33,30,6,2,49,33,31,2,79,19,28,55,79,1,4,0,11,19,7,57,13,84,75,96
309,1491_CENPT_P1P2_ENSG00000102901,1,0,0,2,5,4,6,1,4,3,4,7,1,0,14,1,6,18,0,18,8,19,16,8,16,16,7,2,19,13,2,23,5,5,8,19,14,22,11,2,14,34,9,9,43,20,18,8,28,33,43,29,27,24,34,7,55,51,12,48,33,54,16,32,51,50,23,50,45,60,70,1,21,61,3,56,35,43,27,14,78,69,1,53,50,59,31,71,67,3,79,19,82,10,89,7,63,53,22
310,1493_CENPW_P1P2_ENSG00000203760,0,2,2,1,2,2,3,0,0,8,5,3,11,12,7,3,8,4,14,2,1,5,9,10,3,26,9,8,14,10,13,19,2,30,28,23,31,31,5,20,28,10,30,5,24,22,46,13,44,49,24,8,35,44,15,31,16,56,32,50,47,3,58,6,15,55,60,9,22,67,33,3,71,62,56,30,13,56,33,26,17,58,80,43,31,5,37,21,35,24,87,20,7,61,54,27,16,4,0
311,1497_CEP152_P1P2_ENSG00000103995,1,2,2,3,2,4,6,1,4,3,6,7,3,3,0,16,13,6,9,11,3,0,3,6,6,8,13,16,29,1,7,32,14,32,14,34,8,33,1,33,36,30,11,4,17,27,34,16,15,29,39,1,9,18,21,41,7,0,56,49,24,36,56,57,34,64,28,58,39,1,39,46,1,51,75,31,41,23,28,25,0,78,16,67,49,44,8,72,10,53,36,79,62,64,7,34,37,43,49
312,14_AASDHPPT_P1P2_ENSG00000149313,1,2,2,3,2,4,3,0,0,8,6,3,11,3,0,16,13,6,9,2,13,17,9,24,15,3,10,26,14,10,31,14,21,14,3,23,7,17,35,36,2,10,33,35,36,17,28,1,21,16,37,44,18,48,27,3,41,39,2,2,54,48,22,36,49,37,57,41,47,28,56,15,39,2,57,74,2,46,35,48,70,21,77,68,66,39,64,17,0,42,45,28,30,60,29,63,42,62,20
313,1500_CEP192_P1P2_ENSG00000101639,0,2,1,1,4,2,0,8,5,0,5,11,13,1,11,0,8,10,18,8,1,20,4,9,3,26,9,8,27,4,6,4,18,24,13,21,22,8,29,37,5,0,30,22,0,3,23,34,17,3,2,18,29,16,1,12,13,32,13,27,29,30,20,16,12,22,24,16,27,44,52,59,16,27,73,67,66,25,66,1,68,27,47,34,53,38,40,64,21,15,53,4,53,72,31,94,38,80,80
314,1510_CEP68_P1P2_ENSG00000011523,1,0,0,2,5,4,6,1,4,3,6,7,3,10,15,9,0,0,13,3,12,21,12,8,11,1,7,2,19,30,26,23,5,34,8,19,14,0,27,31,6,14,40,36,15,37,44,44,6,22,1,49,12,29,33,47,45,57,25,23,1,31,45,3,46,59,34,61,69,48,40,47,47,39,62,60,46,17,52,30,29,19,21,38,79,56,46,7,24,83,1,70,77,66,64,77,25,63,1
315,1516_CEP85_P1P2_ENSG00000130695,1,0,0,2,5,3,7,7,1,1,11,10,5,10,15,9,11,9,17,13,14,2,21,22,19,22,14,28,1,9,22,3,16,9,4,20,26,26,9,35,40,40,19,23,30,21,13,24,37,34,22,10,48,0,49,32,17,18,34,25,56,41,35,37,21,48,56,25,12,22,28,52,57,73,47,39,38,19,60,27,18,76,18,14,77,22,71,20,14,74,48,88,80,17,25,64,23,36,39
316,1519_CEP97_P1P2_ENSG00000182504,1,0,0,3,5,4,6,1,4,3,6,7,3,3,0,16,13,0,9,3,12,21,12,8,11,1,7,23,9,13,26,12,1,34,22,19,8,0,27,32,6,14,42,36,15,37,6,44,1,22,1,46,23,29,45,55,45,9,33,10,11,2,45,3,14,14,43,61,69,48,29,27,25,39,35,6,46,60,71,30,66,19,65,77,79,56,68,7,52,43,1,41,77,0,64,20,25,29,74
317,1532_CFDP1_P1_ENSG00000153774,1,2,1,1,2,2,3,0,7,2,0,0,9,9,12,13,14,8,12,7,11,15,19,0,17,18,15,18,24,21,0,26,27,7,12,14,37,36,25,0,13,13,24,42,7,8,12,31,40,45,34,42,16,34,6,56,46,40,36,41,49,62,46,49,50,57,63,66,56,23,18,56,59,44,34,70,17,54,67,68,62,0,48,58,70,84,42,49,65,38,8,56,61,29,79,75,56,66,61
318,1533_CFDP1_P2_ENSG00000153774,1,0,2,3,1,4,1,3,3,3,11,7,5,3,0,16,0,0,13,3,12,21,12,15,11,1,0,23,9,19,10,12,1,1,22,0,24,13,27,23,35,14,40,12,29,5,0,44,1,22,1,17,44,29,33,47,45,57,25,21,34,31,62,63,14,34,34,14,69,48,40,42,37,39,15,6,33,27,52,66,7,51,21,38,40,60,1,87,52,16,67,50,69,47,35,60,51,70,74
319,1536_CFL1_P1P2_ENSG00000172757,1,0,0,2,5,3,7,7,1,1,1,10,10,8,3,15,17,3,4,16,0,14,10,19,14,13,18,6,10,9,9,10,23,31,26,32,17,4,22,12,0,11,16,27,37,9,24,32,23,12,4,14,20,5,0,14,22,13,21,11,16,37,18,17,32,6,46,6,29,59,45,63,33,68,36,9,50,44,25,38,23,48,63,63,55,9,62,16,47,81,11,26,40,80,38,69,78,92,93
320,1544_CHAF1A_P1P2_ENSG00000167670,0,1,1,1,4,6,0,8,5,0,10,11,13,1,11,0,16,10,18,20,16,20,13,14,23,2,17,1,0,27,6,4,18,3,13,21,16,8,29,37,33,0,22,33,0,3,23,38,0,48,42,50,6,45,32,36,4,32,29,27,15,24,43,52,48,10,4,62,67,27,10,29,73,55,16,53,37,70,9,46,40,32,68,48,52,20,57,11,73,58,78,64,81,83,95,95,22,8,88
321,1545_CHAF1B_P1P2_ENSG00000159259,0,1,1,1,0,1,0,6,7,2,0,0,9,9,12,6,2,12,8,12,5,22,6,12,8,0,26,20,28,22,4,9,10,4,9,15,11,10,31,39,3,31,7,38,16,13,25,4,25,2,40,0,0,26,35,35,12,37,16,36,17,40,51,2,52,33,9,18,21,18,19,28,5,16,68,34,25,10,31,57,59,8,75,66,47,4,33,13,38,32,50,75,55,79,16,89,81,94,27
322,1548_CHCHD1_P1P2_ENSG00000172586,1,0,0,3,1,0,1,3,3,5,11,1,5,6,8,11,0,17,13,19,4,8,0,3,25,24,22,0,16,17,27,17,12,12,7,9,33,27,32,10,12,21,28,21,10,38,37,47,29,1,28,25,4,21,3,10,43,31,43,52,18,13,6,54,30,31,1,43,51,43,26,16,10,14,14,20,15,52,50,19,20,38,19,27,28,25,67,26,78,14,30,61,8,53,4,15,94,33,10
323,1549_CHCHD2_P1P2_ENSG00000106153,1,0,0,2,5,3,7,7,1,7,1,4,1,8,10,8,4,14,16,0,18,9,7,16,0,4,25,17,4,3,30,20,31,11,20,13,25,12,20,19,26,37,0,2,22,10,21,3,34,27,32,3,36,33,11,22,28,2,18,47,52,16,12,8,17,16,14,24,32,61,2,72,53,60,22,42,23,75,56,39,49,81,13,40,76,54,20,2,40,11,82,82,63,11,77,45,18,84,24
324,1550_CHCHD3_P1P2_ENSG00000106554,1,2,1,1,2,2,3,0,7,2,0,0,9,9,12,13,14,8,12,7,11,15,19,0,17,18,15,18,24,21,0,26,27,7,12,14,37,36,25,0,13,13,24,42,7,8,12,31,40,45,34,42,16,34,6,56,46,40,36,41,49,62,46,49,50,57,63,66,56,23,18,56,59,44,34,70,17,54,67,68,62,0,48,58,70,84,42,49,65,38,8,56,61,29,79,75,56,66,61
325,1551_CHCHD4_P1P2_ENSG00000163528,0,2,2,0,4,6,4,5,8,6,9,9,7,5,13,12,9,7,7,9,7,10,20,5,7,17,6,12,8,8,29,7,24,10,11,29,35,3,2,15,7,15,29,6,28,33,20,5,42,17,25,5,21,35,29,48,37,53,47,4,28,7,31,26,9,28,41,22,10,6,5,67,60,11,27,49,29,12,4,51,11,9,28,4,44,24,60,60,72,88,86,65,91,5,65,93,96,14,9
326,1560_CHD4_P1P2_ENSG00000111642,0,1,1,1,0,1,0,6,7,2,0,0,9,9,12,6,2,12,8,12,5,22,6,12,8,0,26,20,28,22,4,9,10,4,9,15,11,10,31,39,3,31,7,38,16,13,25,4,25,2,40,0,0,26,35,35,12,37,16,36,17,40,51,2,52,33,9,18,21,18,19,28,5,16,68,34,25,10,31,57,59,8,75,66,47,4,33,13,64,32,50,37,0,19,16,89,81,94,27
327,1568_CHEK1_P1P2_ENSG00000149554,0,2,1,1,4,2,0,8,5,0,10,11,13,1,11,0,16,10,18,8,19,20,4,9,24,6,4,4,0,27,6,4,18,3,13,21,27,8,29,37,33,0,22,33,0,3,23,39,24,42,42,18,29,16,32,36,13,32,29,27,29,24,43,16,12,27,24,16,67,44,53,23,16,69,73,8,37,70,66,77,22,32,47,48,53,20,40,39,53,84,78,64,39,72,31,42,22,8,88
328,1570_CHERP_P1P2_ENSG00000085872,0,1,1,1,0,1,0,8,5,0,10,11,13,1,11,0,16,10,18,20,19,20,13,9,1,6,4,4,15,29,6,25,32,3,29,5,16,21,10,24,23,17,25,17,23,11,5,2,48,48,29,50,15,53,12,5,34,11,1,58,5,9,19,34,2,41,15,39,2,68,38,10,43,15,64,36,28,64,34,76,74,1,70,72,73,52,76,55,12,35,74,29,87,45,73,26,68,61,83
329,1579_CHMP1A_P1P2_ENSG00000131165,0,2,2,1,4,6,4,5,8,6,9,9,7,5,13,12,9,7,7,9,1,5,4,10,23,26,9,8,27,4,5,22,4,24,31,10,22,35,19,11,5,8,21,8,34,30,3,20,17,3,2,30,29,30,1,12,54,52,45,22,22,46,20,59,43,22,55,68,27,20,52,71,62,27,39,45,27,25,26,1,3,27,10,84,7,8,84,6,21,87,37,39,53,48,37,68,75,65,45
330,1581_CHMP2A_P1P2_ENSG00000130724,0,1,3,0,4,6,4,4,6,10,7,2,7,5,13,12,9,2,1,4,10,4,18,18,21,19,3,27,21,20,19,2,15,33,35,27,6,29,39,38,15,33,27,3,21,39,41,33,19,28,17,48,45,37,28,53,36,28,55,37,30,60,60,25,47,47,31,42,34,54,59,57,51,26,71,41,3,45,47,60,47,52,34,50,56,69,87,76,34,59,46,16,35,71,59,52,44,38,58
331,1583_CHMP3_P1P2_ENSG00000115561,0,1,3,0,4,6,4,4,6,10,9,2,7,5,13,12,9,2,1,4,10,4,18,18,21,19,3,27,21,20,19,2,15,33,35,27,6,29,39,38,15,33,27,3,21,39,41,33,19,28,17,48,45,37,28,53,36,28,55,37,30,60,60,25,47,47,31,42,34,54,59,57,51,26,71,41,3,45,47,60,47,52,34,50,56,69,87,76,34,59,46,16,35,71,59,52,44,38,58
